BASIN,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
RAN,2011,2018,7,-4.6490402446686145,3.36017455419223,3.8317915855381454e-4,7.66064777050961e-4,0.9996133016915506,0.9595959595959596
RAN,2011,2019,8,-3.406249688028925,2.638603392053026,7.481742844963309e-4,0.00149522987644969,0.999227590152302,0.9767103347889374
RAN,2011,2021,10,2.0037220821295,2.8481154546282794,0.01476883590254346,0.02910778372378363,0.8775055679287305,0.9834837706519628
RAN,2011,2022,11,-6.724493189307048,2.7463449639444857,1.4998351541961594e-4,2.9992204747619956e-4,0.999849858853702,0.875
RAN,2011,2023,12,-1.1667343476360137,2.509061342455906,0.00766928308258534,0.01522182567503508,0.9900191847706656,0.9679467327345928
RAN,2012,2013,1,2.2192075945694647,0.6040227392558061,0.07557508613294434,0.14052963313730574,0.28329621380846326,0.9220977347634448
RAN,2012,2014,2,0.881830154224546,0.4862588112051813,0.14462588947513763,0.2527042080822671,0.5684676292501165,0.8213350306225976
RAN,2012,2015,3,-2.590168398660316,1.449810253641634,0.035840523061135,0.06920085141140923,0.9628042860507484,0.5041061276058117
RAN,2012,2016,4,-4.999743887242226,2.0101586349304896,9.437847900834208e-4,0.00188578980043589,0.999050750296581,0.8591549295774648
RAN,2012,2017,5,-4.127859786355929,3.1685858225399532,9.324334006266108e-5,1.8646929310561387e-4,0.9999052626592771,0.9941220225287636
RAN,2012,2018,6,-3.777709477632493,3.3249616604663212,5.570768609485044e-4,0.00111353339820697,0.9994304972474962,0.975103734439834
RAN,2012,2019,7,-2.5349189209928036,2.1575713595228865,0.00114272767456821,0.00228284667706175,0.9987680981496376,0.9844590555887628
RAN,2012,2021,9,2.8750528491656215,2.264974170483166,0.01534715695509523,0.0302303637725633,0.7169476486246673,0.9840321229692148
RAN,2012,2022,10,-5.853162422270927,1.754471415615987,3.340801899170257e-4,6.679372352356511e-4,0.999665072623242,0.8833333333333333
RAN,2012,2023,11,-0.29540358059989197,2.0250788441517695,0.05190779539986589,0.09869267178523757,0.9139285828311998,0.8843485456049901
RAN,2013,2014,1,-1.3373774403449188,0.6091401535273557,0.17447694391489166,0.29711429384608695,0.8124416586639494,0.28558259587020657
RAN,2013,2015,2,-4.809375993229781,1.7918400591856745,0.00493419873124037,0.00981994390771048,0.995049997311888,0.39285714285714296
RAN,2013,2016,3,-7.218951481811691,2.1424406273709784,1.9524714421736457e-4,3.904180604233806e-4,0.999804647965484,0.7333333333333333
RAN,2013,2017,4,-6.3470673809253935,2.9967538731501824,1.4575569932214928e-4,2.914689153887054e-4,0.999854010233432,0.9166666666666666
RAN,2013,2018,5,-5.996917072201958,3.1818192993654293,2.9187797989694214e-4,5.83585624000854e-4,0.9997074816726644,0.8823529411764706
