basin,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
Calcasieu,2001,2008,7,-0.7772102159354769,0.6385927225507413,0.3623449762192515,0.5319430578073154,0.6117649098160358,0.1554353608795886
Calcasieu,2001,2009,8,-0.27960815920988064,0.570053697066502,0.4746137510539264,0.6437126341928028,0.4347945759303431,0.25245283018867926
Calcasieu,2001,2010,9,0.2256100319909284,0.7504799567954492,0.44985946971727714,0.6205559629927442,0.30091674261512896,0.4421111146097418
Calcasieu,2001,2011,10,0.484768141305125,1.349879205878368,0.2789302440613883,0.4361930533061969,0.42775866631383963,0.6475909153380951
Calcasieu,2001,2012,11,0.4765061782944213,0.329764336405427,0.47557159692902296,0.6445930484414151,0.15866491285761264,0.4775737417956861
Calcasieu,2001,2013,12,-0.04625133831865559,0.5012607182696076,0.506505790038548,0.6724246177979677,0.34277152170203573,0.3116598937167865
Calcasieu,2001,2014,13,0.5947888811588784,0.6912167569302416,0.4611234201774991,0.6311902387020546,0.11234194919995528,0.5102976734123409
Calcasieu,2001,2015,14,0.4572661187244995,0.2230568901014501,0.5613500025056194,0.7190572281740514,0.07250633494586499,0.41288550870585217
Calcasieu,2001,2016,15,0.1189030616590768,0.3818709367261188,0.6272035468973017,0.770897467736268,0.18043549176317075,0.27231369907592623
Calcasieu,2001,2017,16,0.14016443403807965,0.3354328842137845,0.6221570155760444,0.7670737291175357,0.17521817951852944,0.2830870265450669
Calcasieu,2001,2018,17,0.459931068900928,0.49723816609219856,0.5009008075123751,0.6674669038823142,0.13764450867052028,0.45557155495292173
Calcasieu,2001,2019,18,-3.243470313213468,1.884321694573386,0.03438795297482667,0.06648946920916732,0.9654577825903775,0.1149425287356322
Calcasieu,2002,2003,1,0.4673044466059735,0.919120202766207,0.42354508910601163,0.5950567949653053,0.2277093675456128,0.5160137489059167
Calcasieu,2002,2004,2,0.7924040161283831,0.3091179299935412,0.43779570321498473,0.6089817937778659,0.02298012037205909,0.55764931019831
Calcasieu,2002,2005,3,0.5042021766696793,0.9149953683378198,0.3938093793454499,0.565083554725952,0.2496639547223205,0.5468065891501737
Calcasieu,2002,2006,4,0.08714863476255344,0.8087393210846193,0.40090981356186134,0.5723563496818319,0.4015845985601034,0.45152783591460866
